time	magn	lat	long	altGPS	sat	fix	alt	vsi	pitch	roll
07:13:35.142551	658	59.864621	30.342941	4.55	11	3	13.00	0.04	-1.00	-1.00
07:13:35.143723	654	59.864621	30.342941	4.55	11	3	13.00	0.04	-1.00	-1.00
07:13:35.158919	655	59.864621	30.342941	4.55	11	3	12.97	0.05	-1.00	-1.00
07:13:35.160063	652	59.864621	30.342941	4.55	11	3	12.97	0.05	-1.00	-1.00
07:13:35.175310	655	59.864621	30.342941	4.55	11	3	12.98	0.06	-1.00	-1.00
07:13:35.190443	653	59.864621	30.342941	4.55	11	3	13.03	0.07	-1.00	-1.00
07:13:35.191659	656	59.864621	30.342941	4.55	11	3	13.03	0.07	-1.00	-1.00
07:13:35.206790	654	59.864621	30.342941	4.55	11	3	13.09	0.09	-1.00	-1.00
07:13:35.207884	657	59.864621	30.342941	4.55	11	3	13.09	0.09	-1.00	-1.00
07:13:35.223178	656	59.864621	30.342941	4.55	11	3	12.91	0.12	-1.00	-1.00
07:13:35.239544	658	59.864621	30.342941	4.55	11	3	12.85	0.13	-2.00	-1.00
07:13:35.240660	656	59.864621	30.342941	4.55	11	3	12.85	0.13	-2.00	-1.00
07:13:35.254660	657	59.864621	30.342941	4.55	11	3	12.84	0.15	-2.00	-1.00
07:13:35.255945	656	59.864621	30.342941	4.55	11	3	12.84	0.15	-2.00	-1.00
07:13:35.271048	657	59.864621	30.342941	4.55	11	3	12.75	0.16	-2.00	-2.00
07:13:35.287439	656	59.864621	30.342941	4.55	11	3	12.73	0.18	-2.00	-2.00
07:13:35.288590	657	59.864621	30.342941	4.55	11	3	12.73	0.18	-2.00	-2.00
07:13:35.302549	656	59.864621	30.342941	4.55	11	3	12.70	0.19	-2.00	-2.00
07:13:35.318930	656	59.864621	30.342941	4.55	11	3	12.75	0.19	-3.00	-2.00
07:13:35.320081	656	59.864621	30.342941	4.55	11	3	12.75	0.19	-3.00	-2.00
07:13:35.335303	656	59.864621	30.342941	4.55	11	3	12.78	0.19	-3.00	-2.00
07:13:35.336577	656	59.864621	30.342941	4.55	11	3	12.78	0.19	-3.00	-2.00
07:13:35.350418	657	59.864621	30.342941	4.55	11	3	12.75	0.19	-2.00	-2.00
07:13:35.366788	656	59.864621	30.342947	4.54	11	3	12.80	0.19	-2.00	-2.00
07:13:35.368085	657	59.864621	30.342947	4.54	11	3	12.80	0.19	-2.00	-2.00
07:13:35.383281	657	59.864621	30.342947	4.54	11	3	12.88	0.17	-2.00	-2.00
07:13:35.384898	657	59.864621	30.342947	4.54	11	3	12.88	0.17	-2.00	-2.00
07:13:35.399613	657	59.864621	30.342947	4.54	11	3	12.81	0.16	-2.00	-2.00
07:13:35.414758	657	59.864621	30.342947	4.54	11	3	12.81	0.14	-2.00	-2.00
07:13:35.416478	657	59.864621	30.342947	4.54	11	3	12.81	0.14	-2.00	-2.00
07:13:35.431163	656	59.864621	30.342947	4.54	11	3	12.83	0.13	-2.00	-1.00
07:13:35.447546	657	59.864621	30.342947	4.54	11	3	12.81	0.11	-2.00	-1.00
07:13:35.449300	656	59.864621	30.342947	4.54	11	3	12.81	0.11	-2.00	-1.00
07:13:35.462643	656	59.864621	30.342947	4.54	11	3	12.89	0.09	-2.00	-1.00
07:13:35.464262	656	59.864621	30.342947	4.54	11	3	12.89	0.09	-2.00	-1.00
07:13:35.478936	656	59.864621	30.342947	4.54	11	3	12.82	0.08	-3.00	-1.00
07:13:35.495307	656	59.864621	30.342947	4.54	11	3	12.87	0.06	-3.00	-1.00
07:13:35.496619	658	59.864621	30.342947	4.54	11	3	12.87	0.06	-3.00	-1.00
07:13:35.510422	656	59.864621	30.342947	4.54	11	3	12.80	0.05	-3.00	-1.00
07:13:35.511633	656	59.864621	30.342947	4.54	11	3	12.80	0.05	-3.00	-1.00
07:13:35.526789	655	59.864621	30.342947	4.54	11	3	12.82	0.04	-3.00	-1.00
07:13:35.543171	656	59.864621	30.342947	4.54	11	3	12.81	0.02	-2.00	-1.00
07:13:35.544352	654	59.864621	30.342947	4.54	11	3	12.81	0.02	-2.00	-1.00
07:13:35.560302	656	59.864621	30.342947	4.54	11	3	12.85	0.01	-2.00	-1.00
07:13:35.574777	654	59.864621	30.342947	4.54	11	3	12.85	-0.00	-2.00	-1.00
07:13:35.576355	656	59.864621	30.342947	4.54	11	3	12.85	-0.00	-2.00	-1.00
07:13:35.591278	654	59.864621	30.342947	4.54	11	3	12.86	-0.01	-2.00	-1.00
07:13:35.592850	656	59.864621	30.342947	4.54	11	3	12.86	-0.01	-2.00	-1.00
07:13:35.607538	653	59.864621	30.342953	4.55	11	3	12.81	-0.04	-2.00	-1.00
07:13:35.622758	655	59.864621	30.342953	4.55	11	3	12.90	-0.05	-2.00	-1.00
07:13:35.624071	652	59.864621	30.342953	4.55	11	3	12.90	-0.05	-2.00	-1.00
07:13:35.639014	655	59.864621	30.342953	4.55	11	3	12.83	-0.05	-1.00	-1.00
07:13:35.640303	653	59.864621	30.342953	4.55	11	3	12.83	-0.05	-1.00	-1.00
07:13:35.655396	656	59.864621	30.342953	4.55	11	3	12.90	-0.05	-1.00	-1.00
07:13:35.670597	653	59.864621	30.342953	4.55	11	3	12.99	-0.04	-1.00	-1.00
07:13:35.672245	656	59.864621	30.342953	4.55	11	3	12.99	-0.04	-1.00	-1.00
07:13:35.686864	652	59.864621	30.342953	4.55	11	3	12.98	-0.03	-1.00	-1.00
07:13:35.703186	656	59.864621	30.342953	4.55	11	3	12.96	-0.01	-1.00	-1.00
07:13:35.704515	654	59.864621	30.342953	4.55	11	3	12.96	-0.01	-1.00	-1.00
07:13:35.719542	656	59.864621	30.342953	4.55	11	3	13.03	-0.00	-1.00	-1.00
07:13:35.720745	652	59.864621	30.342953	4.55	11	3	13.03	-0.00	-1.00	-1.00
07:13:35.734677	654	59.864621	30.342953	4.55	11	3	13.01	0.02	-1.00	-1.00
07:13:35.751086	649	59.864621	30.342953	4.55	11	3	12.95	0.03	-1.00	-1.00
07:13:35.752462	651	59.864621	30.342953	4.55	11	3	12.95	0.03	-1.00	-1.00
07:13:35.767454	649	59.864621	30.342953	4.55	11	3	12.96	0.05	-1.00	0.00
07:13:35.768658	653	59.864621	30.342953	4.55	11	3	12.96	0.05	-1.00	0.00
07:13:35.782560	651	59.864621	30.342953	4.55	11	3	12.96	0.07	-1.00	0.00
07:13:35.798946	655	59.864621	30.342953	4.55	11	3	12.96	0.08	-1.00	0.00
07:13:35.800134	653	59.864621	30.342953	4.55	11	3	12.96	0.08	-1.00	0.00
07:13:35.815300	655	59.864621	30.342953	4.55	11	3	12.96	0.10	-1.00	0.00
07:13:35.816767	651	59.864621	30.342953	4.55	11	3	12.96	0.10	-1.00	0.00
07:13:35.830438	652	59.864621	30.342953	4.55	11	3	12.91	0.11	-1.00	0.00
07:13:35.846792	650	59.864621	30.342953	4.55	11	3	12.94	0.13	-1.00	-1.00
07:13:35.848134	650	59.864621	30.342953	4.55	11	3	12.94	0.13	-1.00	-1.00
07:13:35.863173	649	59.864621	30.342957	4.53	11	3	12.94	0.14	-2.00	-1.00
07:13:35.879643	650	59.864621	30.342957	4.53	11	3	12.97	0.15	-2.00	-1.00
07:13:35.880931	649	59.864621	30.342957	4.53	11	3	12.97	0.15	-2.00	-1.00
07:13:35.894668	651	59.864621	30.342957	4.53	11	3	12.87	0.16	-2.00	-1.00
07:13:35.896200	652	59.864621	30.342957	4.53	11	3	12.87	0.16	-2.00	-1.00
07:13:35.911104	652	59.864621	30.342957	4.53	11	3	12.89	0.16	-2.00	-1.00
07:13:35.927546	652	59.864621	30.342957	4.53	11	3	12.80	0.15	-2.00	-1.00
07:13:35.928700	652	59.864621	30.342957	4.53	11	3	12.80	0.15	-2.00	-1.00
07:13:35.942654	652	59.864621	30.342957	4.53	11	3	12.91	0.14	-2.00	-1.00
07:13:35.943848	651	59.864621	30.342957	4.53	11	3	12.91	0.14	-2.00	-1.00
07:13:35.958958	651	59.864621	30.342957	4.53	11	3	12.92	0.13	-2.00	-1.00
07:13:35.975394	650	59.864621	30.342957	4.53	11	3	12.97	0.11	-2.00	-1.00
07:13:35.977086	651	59.864621	30.342957	4.53	11	3	12.97	0.11	-2.00	-1.00
07:13:35.990525	651	59.864621	30.342957	4.53	11	3	12.87	0.10	-2.00	-1.00
07:13:36.006790	651	59.864621	30.342957	4.53	11	3	12.84	0.07	-2.00	-1.00
07:13:36.008074	651	59.864621	30.342957	4.53	11	3	12.84	0.07	-2.00	-1.00
07:13:36.023156	651	59.864621	30.342957	4.53	11	3	12.87	0.04	-2.00	-1.00
07:13:36.024435	651	59.864621	30.342957	4.53	11	3	12.87	0.04	-2.00	-1.00
07:13:36.039530	652	59.864621	30.342957	4.53	11	3	12.90	0.02	-2.00	-1.00
07:13:36.054657	651	59.864621	30.342957	4.53	11	3	12.89	-0.01	-2.00	-1.00
07:13:36.056368	652	59.864621	30.342957	4.53	11	3	12.89	-0.01	-2.00	-1.00
07:13:36.071156	651	59.864621	30.342957	4.53	11	3	12.88	-0.02	-2.00	-1.00
07:13:36.072651	653	59.864621	30.342957	4.53	11	3	12.88	-0.03	-2.00	-1.00
07:13:36.087521	651	59.864621	30.342957	4.53	11	3	12.88	-0.05	-2.00	-1.00
07:13:36.102633	654	59.864621	30.342957	4.53	11	3	12.90	-0.06	-2.00	-1.00
07:13:36.104237	651	59.864621	30.342962	4.53	11	3	12.90	-0.06	-2.00	-1.00
07:13:36.118978	654	59.864621	30.342962	4.53	11	3	12.91	-0.07	-2.00	-1.00
07:13:36.135360	652	59.864621	30.342962	4.53	11	3	12.97	-0.08	-2.00	-1.00
07:13:36.137039	653	59.864621	30.342962	4.53	11	3	12.97	-0.08	-2.00	-1.00
07:13:36.150448	650	59.864621	30.342962	4.53	11	3	12.96	-0.08	-2.00	-1.00
07:13:36.151990	652	59.864621	30.342962	4.53	11	3	12.96	-0.08	-2.00	-1.00
07:13:36.166797	650	59.864621	30.342962	4.53	11	3	12.84	-0.09	-2.00	-1.00
07:13:36.183359	652	59.864621	30.342962	4.53	11	3	12.97	-0.08	-2.00	-1.00
07:13:36.185123	649	59.864621	30.342962	4.53	11	3	12.97	-0.08	-2.00	-1.00
07:13:36.199622	651	59.864621	30.342962	4.53	11	3	12.86	-0.08	-2.00	-1.00
07:13:36.201769	650	59.864621	30.342962	4.53	11	3	12.86	-0.08	-2.00	-1.00
07:13:36.214897	651	59.864621	30.342962	4.53	11	3	12.87	-0.07	-2.00	-1.00
07:13:36.231328	650	59.864621	30.342962	4.53	11	3	12.89	-0.06	-2.00	-1.00
07:13:36.233518	653	59.864621	30.342962	4.53	11	3	12.92	-0.05	-2.00	-1.00
07:13:36.247696	650	59.864621	30.342962	4.53	11	3	12.92	-0.04	-2.00	-2.00
07:13:36.249534	652	59.864621	30.342962	4.53	11	3	12.92	-0.04	-2.00	-2.00
07:13:36.262815	650	59.864621	30.342962	4.53	11	3	12.93	-0.01	-2.00	-2.00
07:13:36.279150	650	59.864621	30.342962	4.53	11	3	12.95	0.00	-2.00	-2.00
07:13:36.281232	648	59.864621	30.342962	4.53	11	3	12.95	0.00	-2.00	-2.00
07:13:36.295398	649	59.864621	30.342962	4.53	11	3	12.94	0.03	-2.00	-2.00
07:13:36.310484	646	59.864621	30.342962	4.53	11	3	12.90	0.05	-2.00	-2.00
07:13:36.312067	648	59.864621	30.342962	4.53	11	3	12.90	0.05	-2.00	-2.00
07:13:36.326786	646	59.864621	30.342962	4.53	11	3	12.83	0.07	-2.00	-2.00
07:13:36.328067	648	59.864621	30.342962	4.53	11	3	12.83	0.07	-2.00	-2.00
07:13:36.343237	646	59.864621	30.342962	4.53	11	3	12.81	0.09	-2.00	-2.00
07:13:36.359549	648	59.864622	30.342968	4.62	11	3	12.72	0.09	-3.00	-2.00
07:13:36.360889	646	59.864622	30.342968	4.62	11	3	12.72	0.09	-3.00	-2.00
07:13:36.374649	647	59.864622	30.342968	4.62	11	3	12.72	0.10	-3.00	-2.00
07:13:36.376338	646	59.864622	30.342968	4.62	11	3	12.72	0.10	-3.00	-2.00
07:13:36.391134	647	59.864622	30.342968	4.62	11	3	12.83	0.11	-3.00	-2.00
07:13:36.407524	646	59.864622	30.342968	4.62	11	3	12.69	0.12	-3.00	-2.00
07:13:36.408590	647	59.864622	30.342968	4.62	11	3	12.69	0.12	-3.00	-2.00
07:13:36.422644	646	59.864622	30.342968	4.62	11	3	12.69	0.13	-3.00	-2.00
07:13:36.438966	645	59.864622	30.342968	4.62	11	3	12.66	0.14	-3.00	-2.00
07:13:36.440211	644	59.864622	30.342968	4.62	11	3	12.66	0.14	-3.00	-2.00
07:13:36.455367	644	59.864622	30.342968	4.62	11	3	12.56	0.14	-3.00	-2.00
07:13:36.457014	644	59.864622	30.342968	4.62	11	3	12.56	0.14	-3.00	-2.00
07:13:36.470481	644	59.864622	30.342968	4.62	11	3	12.53	0.14	-3.00	-2.00
07:13:36.486799	646	59.864622	30.342968	4.62	11	3	12.60	0.13	-3.00	-2.00
07:13:36.488098	646	59.864622	30.342968	4.62	11	3	12.60	0.13	-3.00	-2.00
07:13:36.503199	647	59.864622	30.342968	4.62	11	3	12.69	0.11	-4.00	-2.00
07:13:36.504477	648	59.864622	30.342968	4.62	11	3	12.69	0.11	-4.00	-2.00
07:13:36.519531	647	59.864622	30.342968	4.62	11	3	12.68	0.09	-4.00	-2.00
07:13:36.534702	646	59.864622	30.342968	4.62	11	3	12.62	0.07	-4.00	-2.00
07:13:36.536372	646	59.864622	30.342968	4.62	11	3	12.62	0.07	-4.00	-2.00
07:13:36.551121	643	59.864622	30.342968	4.62	11	3	12.78	0.05	-4.00	-2.00
07:13:36.552743	643	59.864622	30.342968	4.62	11	3	12.78	0.04	-4.00	-2.00
07:13:36.567530	642	59.864622	30.342968	4.62	11	3	12.83	0.02	-4.00	-2.00
07:13:36.582622	642	59.864622	30.342968	4.62	11	3	12.84	-0.00	-4.00	-2.00
07:13:36.583955	640	59.864622	30.342968	4.62	11	3	12.84	-0.00	-4.00	-2.00
07:13:36.598962	642	59.864622	30.342968	4.62	11	3	12.74	-0.02	-4.00	-2.00
07:13:36.615398	641	59.864622	30.342974	4.62	11	3	12.84	-0.05	-4.00	-2.00
07:13:36.617078	642	59.864622	30.342974	4.62	11	3	12.84	-0.05	-4.00	-2.00
07:13:36.630484	640	59.864622	30.342974	4.62	11	3	12.97	-0.06	-4.00	-2.00
07:13:36.632102	641	59.864622	30.342974	4.62	11	3	12.97	-0.06	-4.00	-2.00
07:13:36.646793	640	59.864622	30.342974	4.62	11	3	13.00	-0.08	-3.00	-2.00
07:13:36.663199	639	59.864622	30.342974	4.62	11	3	13.04	-0.09	-3.00	-1.00
07:13:36.664494	637	59.864622	30.342974	4.62	11	3	13.04	-0.09	-3.00	-1.00
07:13:36.679533	638	59.864622	30.342974	4.62	11	3	13.05	-0.09	-3.00	-1.00
07:13:36.681000	635	59.864622	30.342974	4.62	11	3	13.05	-0.09	-3.00	-1.00
07:13:36.694642	638	59.864622	30.342974	4.62	11	3	13.10	-0.09	-3.00	-1.00
07:13:36.711127	636	59.864622	30.342974	4.62	11	3	13.05	-0.09	-3.00	-1.00
07:13:36.712677	638	59.864622	30.342974	4.62	11	3	13.00	-0.08	-3.00	-1.00
07:13:36.727528	635	59.864622	30.342974	4.62	11	3	12.93	-0.08	-3.00	-1.00
07:13:36.742647	639	59.864622	30.342974	4.62	11	3	12.98	-0.06	-3.00	-1.00
07:13:36.744002	637	59.864622	30.342974	4.62	11	3	12.98	-0.06	-3.00	-1.00
07:13:36.758956	640	59.864622	30.342974	4.62	11	3	12.90	-0.06	-3.00	-1.00
07:13:36.760188	638	59.864622	30.342974	4.62	11	3	12.90	-0.06	-3.00	-1.00
07:13:36.775396	640	59.864622	30.342974	4.62	11	3	12.92	-0.04	-3.00	-1.00
07:13:36.790487	637	59.864622	30.342974	4.62	11	3	12.91	-0.03	-3.00	-1.00
07:13:36.792074	640	59.864622	30.342974	4.62	11	3	12.91	-0.03	-3.00	-1.00
07:13:36.806781	636	59.864622	30.342974	4.62	11	3	12.95	-0.01	-3.00	0.00
07:13:36.808056	639	59.864622	30.342974	4.62	11	3	12.95	-0.01	-3.00	0.00
07:13:36.823192	635	59.864622	30.342974	4.62	11	3	12.92	0.02	-3.00	0.00
07:13:36.839545	638	59.864622	30.342974	4.62	11	3	12.88	0.03	-3.00	0.00
07:13:36.840876	636	59.864622	30.342974	4.62	11	3	12.88	0.03	-3.00	0.00
07:13:36.854661	638	59.864622	30.342979	4.71	11	3	12.93	0.07	-3.00	0.00
07:13:36.871156	635	59.864622	30.342979	4.71	11	3	12.85	0.09	-3.00	0.00
07:13:36.872725	637	59.864622	30.342979	4.71	11	3	12.87	0.10	-3.00	0.00
07:13:36.887537	634	59.864622	30.342979	4.71	11	3	12.87	0.12	-3.00	0.00
07:13:36.888678	637	59.864622	30.342979	4.71	11	3	12.87	0.12	-3.00	0.00
07:13:36.902615	634	59.864622	30.342979	4.71	11	3	12.83	0.15	-4.00	0.00
07:13:36.918963	636	59.864622	30.342979	4.71	11	3	12.79	0.16	-4.00	0.00
07:13:36.920215	635	59.864622	30.342979	4.71	11	3	12.79	0.16	-4.00	0.00
07:13:36.935397	636	59.864622	30.342979	4.71	11	3	12.82	0.17	-4.00	0.00
07:13:36.937060	635	59.864622	30.342979	4.71	11	3	12.82	0.17	-4.00	0.00
07:13:36.950486	636	59.864622	30.342979	4.71	11	3	12.83	0.17	-4.00	0.00
07:13:36.966796	637	59.864622	30.342979	4.71	11	3	12.86	0.17	-4.00	0.00
07:13:36.968183	638	59.864622	30.342979	4.71	11	3	12.86	0.17	-4.00	0.00
07:13:36.983193	638	59.864622	30.342979	4.71	11	3	12.82	0.17	-4.00	0.00
07:13:36.984403	637	59.864622	30.342979	4.71	11	3	12.82	0.17	-4.00	0.00
07:13:36.999630	635	59.864622	30.342979	4.71	11	3	12.86	0.16	-4.00	0.00
07:13:37.014835	636	59.864622	30.342979	4.71	11	3	12.91	0.15	-4.00	0.00
07:13:37.018144	634	59.864622	30.342979	4.71	11	3	12.91	0.15	-4.00	0.00
07:13:37.031350	634	59.864622	30.342979	4.71	11	3	12.84	0.13	-4.00	0.00
07:13:37.047656	634	59.864622	30.342979	4.71	11	3	12.89	0.11	-4.00	0.00
07:13:37.049410	634	59.864622	30.342979	4.71	11	3	12.89	0.11	-4.00	0.00
07:13:37.062815	634	59.864622	30.342979	4.71	11	3	12.81	0.08	-4.00	0.00
07:13:37.064747	634	59.864622	30.342979	4.71	11	3	12.81	0.08	-4.00	0.00
07:13:37.079178	634	59.864622	30.342979	4.71	11	3	12.80	0.06	-4.00	0.00
07:13:37.095399	634	59.864622	30.342979	4.71	11	3	12.80	0.02	-4.00	0.00
07:13:37.097141	637	59.864622	30.342979	4.71	11	3	12.80	0.02	-4.00	0.00
07:13:37.110499	636	59.864622	30.342986	4.68	11	3	12.81	0.02	-4.00	0.00
07:13:37.112178	637	59.864622	30.342986	4.68	11	3	12.81	0.02	-4.00	0.00
07:13:37.126794	636	59.864622	30.342986	4.68	11	3	12.77	-0.01	-4.00	0.00
07:13:37.143191	639	59.864622	30.342986	4.68	11	3	12.80	-0.04	-4.00	0.00
07:13:37.144510	637	59.864622	30.342986	4.68	11	3	12.80	-0.04	-4.00	0.00
07:13:37.159533	639	59.864622	30.342986	4.68	11	3	12.92	-0.05	-4.00	0.00
07:13:37.174651	637	59.864622	30.342986	4.68	11	3	12.89	-0.07	-4.00	0.00
07:13:37.176385	640	59.864622	30.342986	4.68	11	3	12.89	-0.07	-4.00	0.00
07:13:37.191124	638	59.864622	30.342986	4.68	11	3	12.87	-0.08	-3.00	0.00
07:13:37.192649	640	59.864622	30.342986	4.68	11	3	12.91	-0.09	-3.00	0.00
07:13:37.207521	637	59.864622	30.342986	4.68	11	3	12.83	-0.09	-3.00	0.00
07:13:37.222656	641	59.864622	30.342986	4.68	11	3	12.81	-0.09	-3.00	0.00
07:13:37.223941	639	59.864622	30.342986	4.68	11	3	12.81	-0.09	-3.00	0.00
07:13:37.239004	641	59.864622	30.342986	4.68	11	3	12.92	-0.09	-3.00	0.00
07:13:37.240196	640	59.864622	30.342986	4.68	11	3	12.92	-0.09	-3.00	0.00
07:13:37.255357	642	59.864622	30.342986	4.68	11	3	12.86	-0.08	-3.00	0.00
07:13:37.270498	640	59.864622	30.342986	4.68	11	3	12.79	-0.07	-3.00	0.00
07:13:37.272132	642	59.864622	30.342986	4.68	11	3	12.79	-0.07	-3.00	0.00
07:13:37.286793	640	59.864622	30.342986	4.68	11	3	12.83	-0.05	-3.00	-1.00
07:13:37.303175	643	59.864622	30.342986	4.68	11	3	12.84	-0.03	-3.00	-1.00
07:13:37.304455	640	59.864622	30.342986	4.68	11	3	12.84	-0.03	-3.00	-1.00
07:13:37.319536	642	59.864622	30.342986	4.68	11	3	12.78	-0.02	-2.00	-1.00
07:13:37.320873	640	59.864622	30.342986	4.68	11	3	12.78	-0.02	-2.00	-1.00
07:13:37.334657	640	59.864622	30.342986	4.68	11	3	12.80	0.00	-2.00	-1.00
07:13:37.351037	637	59.864622	30.342986	4.68	11	3	12.83	0.02	-2.00	-1.00
07:13:37.352578	639	59.864622	30.342986	4.68	11	3	12.83	0.02	-2.00	-1.00
07:13:37.367534	635	59.864622	30.342991	4.80	11	3	12.53	0.04	-2.00	-1.00
07:13:37.368753	639	59.864622	30.342991	4.80	11	3	12.53	0.04	-2.00	-1.00
07:13:37.382637	635	59.864622	30.342991	4.80	11	3	12.62	0.07	-3.00	-1.00
07:13:37.398965	637	59.864622	30.342991	4.80	11	3	12.62	0.09	-3.00	-1.00
07:13:37.400205	635	59.864622	30.342991	4.80	11	3	12.62	0.09	-3.00	-1.00
07:13:37.415521	637	59.864622	30.342991	4.80	11	3	12.66	0.12	-3.00	-1.00
07:13:37.417150	635	59.864622	30.342991	4.80	11	3	12.66	0.12	-3.00	-1.00
07:13:37.430511	639	59.864622	30.342991	4.80	11	3	12.74	0.13	-4.00	-1.00
07:13:37.446791	637	59.864622	30.342991	4.80	11	3	12.64	0.14	-4.00	-1.00
07:13:37.448054	640	59.864622	30.342991	4.80	11	3	12.64	0.14	-4.00	-1.00
07:13:37.463172	638	59.864622	30.342991	4.80	11	3	12.62	0.15	-4.00	-1.00
07:13:37.479536	638	59.864622	30.342991	4.80	11	3	12.71	0.16	-4.00	-1.00
07:13:37.480803	636	59.864622	30.342991	4.80	11	3	12.71	0.16	-4.00	-1.00
07:13:37.494653	637	59.864622	30.342991	4.80	11	3	12.71	0.16	-4.00	-1.00
07:13:37.496272	635	59.864622	30.342991	4.80	11	3	12.71	0.16	-4.00	-1.00
07:13:37.511101	636	59.864622	30.342991	4.80	11	3	12.70	0.16	-4.00	-1.00
07:13:37.527536	635	59.864622	30.342991	4.80	11	3	12.72	0.15	-4.00	-1.00
07:13:37.528686	637	59.864622	30.342991	4.80	11	3	12.72	0.15	-4.00	-1.00
07:13:37.542628	638	59.864622	30.342991	4.80	11	3	12.82	0.13	-4.00	-1.00
07:13:37.544082	640	59.864622	30.342991	4.80	11	3	12.82	0.13	-4.00	-1.00
07:13:37.558962	640	59.864622	30.342991	4.80	11	3	12.72	0.11	-4.00	-1.00
07:13:37.575359	640	59.864622	30.342991	4.80	11	3	12.85	0.08	-4.00	-1.00
07:13:37.576996	640	59.864622	30.342991	4.80	11	3	12.85	0.08	-4.00	-1.00
07:13:37.590470	639	59.864622	30.342991	4.80	11	3	12.96	0.06	-4.00	-1.00
07:13:37.606789	639	59.864623	30.342996	4.84	11	3	12.96	0.02	-4.00	-1.00
07:13:37.608074	637	59.864623	30.342996	4.84	11	3	12.96	0.02	-4.00	-1.00
07:13:37.623184	637	59.864623	30.342996	4.84	11	3	12.86	-0.01	-4.00	-1.00
07:13:37.624462	636	59.864623	30.342996	4.84	11	3	12.86	-0.01	-4.00	-1.00
07:13:37.639534	637	59.864623	30.342996	4.84	11	3	12.78	-0.03	-3.00	-1.00
07:13:37.654702	636	59.864623	30.342997	4.84	11	3	12.81	-0.05	-3.00	-1.00
07:13:37.656366	638	59.864623	30.342997	4.84	11	3	12.81	-0.05	-3.00	-1.00
07:13:37.671132	636	59.864623	30.342997	4.84	11	3	12.86	-0.06	-3.00	-1.00
07:13:37.672738	639	59.864623	30.342997	4.84	11	3	12.83	-0.07	-3.00	-1.00
07:13:37.687539	636	59.864623	30.342997	4.84	11	3	12.74	-0.08	-3.00	-1.00
07:13:37.702649	639	59.864623	30.342997	4.84	11	3	12.69	-0.10	-3.00	-1.00
07:13:37.703944	636	59.864623	30.342997	4.84	11	3	12.69	-0.10	-3.00	-1.00
07:13:37.718961	637	59.864623	30.342997	4.84	11	3	12.77	-0.10	-3.00	-1.00
07:13:37.720214	635	59.864623	30.342997	4.84	11	3	12.77	-0.10	-3.00	-1.00
07:13:37.735371	636	59.864623	30.342997	4.84	11	3	12.79	-0.10	-3.00	-1.00
07:13:37.750492	634	59.864623	30.342997	4.84	11	3	12.81	-0.09	-3.00	-1.00
07:13:37.752094	636	59.864623	30.342997	4.84	11	3	12.81	-0.09	-3.00	-1.00
07:13:37.766789	634	59.864623	30.342997	4.84	11	3	12.85	-0.08	-3.00	0.00
07:13:37.783193	637	59.864623	30.342996	4.84	11	3	12.80	-0.06	-3.00	0.00
07:13:37.784398	634	59.864623	30.342996	4.84	11	3	12.80	-0.06	-3.00	0.00
07:13:37.799629	637	59.864623	30.342996	4.84	11	3	12.76	-0.05	-2.00	0.00
07:13:37.801763	635	59.864623	30.342996	4.84	11	3	12.76	-0.05	-2.00	0.00
07:13:37.814853	638	59.864623	30.342996	4.84	11	3	12.81	-0.03	-2.00	0.00
07:13:37.831323	635	59.864623	30.342996	4.84	11	3	12.86	-0.02	-2.00	0.00
07:13:37.833585	638	59.864623	30.342996	4.84	11	3	12.89	-0.01	-2.00	0.00
07:13:37.847662	634	59.864623	30.342996	4.84	11	3	12.94	0.00	-2.00	0.00
07:13:37.849402	637	59.864623	30.342996	4.84	11	3	12.94	0.00	-2.00	0.00
07:13:37.862808	633	59.864623	30.343002	4.86	11	3	12.94	0.03	-2.00	0.00
07:13:37.879176	635	59.864623	30.343002	4.86	11	3	12.89	0.05	-2.00	0.00
07:13:37.881277	634	59.864623	30.343002	4.86	11	3	12.89	0.05	-2.00	0.00
07:13:37.895403	636	59.864623	30.343002	4.86	11	3	12.96	0.08	-2.00	0.00
07:13:37.910506	634	59.864623	30.343002	4.86	11	3	12.94	0.09	-2.00	0.00
07:13:37.912156	636	59.864623	30.343002	4.86	11	3	12.94	0.09	-2.00	0.00
07:13:37.926787	633	59.864623	30.343002	4.86	11	3	12.90	0.13	-2.00	0.00
07:13:37.928173	635	59.864623	30.343002	4.86	11	3	12.90	0.13	-2.00	0.00
07:13:37.943187	632	59.864623	30.343002	4.86	11	3	12.86	0.15	-3.00	0.00
07:13:37.959535	633	59.864623	30.343002	4.86	11	3	12.74	0.17	-3.00	0.00
07:13:37.960832	631	59.864623	30.343002	4.86	11	3	12.74	0.17	-3.00	0.00
07:13:37.974712	634	59.864623	30.343002	4.86	11	3	12.71	0.19	-3.00	0.00
07:13:37.976354	633	59.864623	30.343002	4.86	11	3	12.71	0.19	-3.00	0.00
07:13:37.991155	636	59.864623	30.343002	4.86	11	3	12.74	0.20	-3.00	0.00
07:13:38.007518	634	59.864623	30.343002	4.86	11	3	12.71	0.20	-3.00	0.00
07:13:38.008897	636	59.864623	30.343002	4.86	11	3	12.71	0.20	-3.00	0.00
07:13:38.022639	635	59.864623	30.343002	4.86	11	3	12.67	0.20	-3.00	0.00
07:13:38.038971	635	59.864623	30.343002	4.86	11	3	12.60	0.20	-3.00	0.00
